,Sentence,Label
3586,y Maria Celeste igual Amiga nuestro deber es a nuestros cleintes y no a las paginas de intenet y disque stylist q opinan en tv,negative
3587,Lincoln Looks South of the Border via great history #texas #mexico #theriogrande #USA,positive
3588,Que yo hice mal en esta vida para que mi news feed de facebook tenga la palabra Donald Trump en cada dos posts,negative
3589,HAHAHAHAHAHAHAHA PUÑETAAAAA HAHAHAHAHAHA face with tears of joy face with tears of joy face with tears of joy,positive
3590,Tumba la casa y Puerto Rico entero sparkles #EsthisBday Shannan 's Pub,neutral
3591,Orange is the New Black está siendo un coñazo y me duele en el corazón y en el dedo pequeño del pie Aunque eso quizá haya sido el mueble,neutral
3592,Esto parece la entrada de un strip club,neutral
3593,Celebrating birthday on Friday night #mexicanas #lindas #bailaangiebaila red heart kiss mark party popper,positive
3594,Dam RIP Oscar Fantasma Gonzalez,neutral
3595,lol es tu preferida Pescuesos is a dank ass taco spot too face savoring food OK hand fire,negative
3596,I seriously have no life Rn face with tears of joy face with tears of joy Nombre pos ontan todos que Se me Pierden,negative
3597,skull green heart smiling face with heart-eyes see-no-evil monkey hear-no-evil monkey red heart monkey face speak-no-evil monkey smiling face with heart-eyes green heart skull Zomber por siempre uwu,positive
3598,Cada año la gente pone el árbol de navidad más y más temprano Gente esperen al menos thanks giving Cómo van a poner el árbol el de nov,positive
3599,Feliz Cumpleaños gracias Yeahhh it 's my bday and I can cry if I want too Jajajja tqm bestie,positive
3600,Whatever helps you sleep at night Sarcasmo Lo q te haga feliz Person Honey we need a new drier Whatever helps you sleep at night,positive
3601,No te prometo que voy a cambiar pero te juro volver a intentar Enamorarte y robarte sonrisas envez de peliar heart suit,positive
3602,Se me fue le signal que pedo pensive face angry face,negative
3603,Cabrones mañana voy para el Camp Nou PUUUUÑEEEE smiling face with heart-eyes smiling face with heart-eyes,positive
3604,Enamorados de nuestros collares Domingo de relax #salhuaclothing,positive
3605,Ya es rutina dejar to pa última hora,positive
3606,Estudio minutos y cojo breaks de hora,negative
3607,YOUTUBERS LIFE RAP Kronno Zomber TheFatRat Videoclip Oficial vía,neutral
3608,esta maestra necesita ser revivida o algo why so dull,positive
3609,el all nighter viene duro,neutral
3610,no hay practica para poder estudiar pffftt N A P T I ME,neutral
3611,salgo del avion y me llegaron todos los text de una gracias cabronsitos por hacerme llorar tan early,positive
3612,ese eye contact que termina con una sonrisa,positive
3613,nahh im going with someone else but they going he just asked if u was going,neutral
3614,Me están sonando las tripas omfg,negative
3615,andamos ready pa los finales,positive
3616,Un saludo a los q están el la fila de Best Buy y Sears en Carolina En vez de estar con su familia,positive
3617,#Positive #TEAM #quote #ElvacilonDeLaGatita vegapower,neutral
3618,Jajajaja lucky you,positive
3619,Yo soy la única que stalkea tipas que visten cabrón para coger ideas de outfits thinking face,positive
3620,Y VAMOS CON UN #MeloSalseo PARA HOY BABIES HAGAN SUS PREGUNTAS esta vez sobre el AMOR Consejos dudas todo lo que queráis,positive
3621,Sonríe es weekend Camino #Clevlander #ElVacilondelaGatita,positive
3622,pichaera la uni jajajajaja voy paya,neutral
3623,pa que le pague las deudas y que he invest billion on kanye west ideas,positive
3624,Para lucir bella y radiante Necesitas maquillaje pelo y vestuario soon,neutral
3625,Pablo be Bs me,negative
3626,Los planes eran ir a Sanju hasta que me quedé sin pon lol wuuuu,positive
3627,#TeamLaGatita y #Budlight #Elvacilondelagatita Apoyando a los Niños de cutler bay a tener,neutral
3628,I look dreadful Luzco terrible Thanks to the flu I look dreadful,negative
3629,hialeahpark te esperamos desde las de Octubre #halloween buscando el mejor disfraz,positive
3630,Que Día Que pasen un bendecido weekend esta negrita se va a descansar,negative
3631,JAJAJA PARA QUE VEAS QUE YO ARRIESGO EN INNOVAR EH BRO ENCIMA ES LA CANCIÓN DE BEN AND ED AJAJA,positive
3632,ok esta es cierta see-no-evil monkey,positive
3633,Luchando lo conseguiras del cielo no caira nada,positive
3634,CUCHAAA tampoco es cualquier mejor amigo gay person tipping hand medium-light skin tone person tipping hand medium-light skin tone,neutral
3635,Le hable a mami pa ver si comprabamos un carro pa mi conociendola le dije que no me compre un Hot Wheels y hoy llego un carro a casa face with rolling eyes grimacing face,positive
3636,Young Matt Damon smiling face with heart-eyes bae jajaja,positive
3637,Les presento la primera prepada de mi hermana Step Cogete una foto con el perro Step Deja ir al perro,neutral
3638,Primer día de ejercicio de mi vida done check mark,positive
3639,#TWITCHES #da ñe #iluminati,neutral
3640,LA PELOTA SALTARINA CON Cojo y Luis POPURRI ROCKET LEAGUE vía,neutral
3641,To grasp the idea Más q entender es descifrar No se entendía antes ahora si I feel really good when I grasp the idea in math,neutral
3642,A comer en #yummy,positive
3643,que rico es levantarte y estar home alone relieved face,negative
3644,Ese dolor de que va a empezar una infeccion de garganta soon tired face,positive
3645,Happy Friday por fin pude dormir un poquito mas hoy Yes Los cambios de horarios son de muerte,positive
3646,Elegante y clasico con su traje tuxedo dsquared stylist,positive
3647,Hoy sería un buen día para comer popcorn del cine,positive
3648,idiota hahaha,neutral
3649,Yyyyyy que comience el stress,positive
3650,Just like old time siki falta mi gente,positive
3651,siempre a la orden JAJAJAJA it was my pleasure,positive
3652,Esas son mamadas,positive
3653,Como lucir cómoda y linda a la vez Este outfit lo tiene todo al mismo tiempo #trendy,positive
3654,Off to work #morning #miami #tvshowtaping #springstrends #accesories #fashion #moda #stylisttips #work,positive
3655,jajajja ay precious Y luego Ni Al gym vas ya,positive
3656,Wimp Endeble/Debilucho Come on do n’t be a wimp get in the water,neutral
3657,Hoy es el día que veo a crush moti,negative
3658,My new sounds YA VES NERY GODOY KRONNO ZOMBER on #SoundCloud,neutral
3659,Quieres verte mejor que nunca Visitanos Salhua Urdesa circunvalación sur y guayacanes #allyouneedisecuador,positive
3660,ya salimos ahora sii estoy active,positive
3661,hahahahahahahhaha ya ya eso hago see-no-evil monkey face with tears of joy,positive
3662,Pero chill a nigga still single I already explain to her watt I mean,neutral
3663,Ya me Kieren Poner Peda face with tears of joy OK hand,positive
3664,cherry blossom tulip bouquet Flower lovers cherry blossom bouquet tulip Blusa floreada Colección Gypsy summer Solo en #salhuaclothing,positive
3665,Por cierto hoy estaré en la fiesta de documentándolo todo por Snapchat ASÍ QUE AQUÍ TENÉIS MI SNAPCHAT yellowmellowmeh,positive
3666,Siempre vienen con el acho tú tenías razón of course I did you dumb shit,negative
3667,The best fall is Fall in LOVE red heart love letter Collar rojo Pedidos #neckless #collar #accesorios,positive
3668,I 'll update you si se pone buena,positive
3669,Me siento tan sexy #halloween #elvacilondelagatita Lol,positive
3670,Highest IQ in the world familiar tuyo jajajaja jodiendo but still impressive,neutral
3671,#undertheweather #sicky #flu i Need drugs #medicine #doctortime No me siento bien loudly crying face Universal,neutral
3672,See you tomorrow morning for Ponte en Forma con La Gatita at Westland Mall from to,positive
3673,llevame a comer ice cream,negative
3674,Cuando proyectas tu seguridad eres más atractiva #womapower #monday #AllYouNeedIsEcuador,positive
3675,Un weekend de playa alcohol y panas sign of the horns light skin tone,positive
3676,#Repost with repostapp Ya estamos al aire Hoy y barbarabermudo se,positive
3677,eske me arden mis ojos x el maldito cedral que hay en el aire,negative
3678,Cuando el resto está de fiesta pero tú tienes que editar un vlog,negative
3679,en #StellaNolasco stylist en #FineCustommadesuit stylist,neutral
3680,Noche de ver a la Orquesta Sinfónica tocando #StarWars #songs con #MayTheForceBeWithYou,neutral
3681,THE DIVISION VS UNCHARTED KRONNO ZOMBER Videoclip Oficial vía,positive
3682,yesss ella me aseguro que a los tres dias ya iba a poder comer de todo face with tears of joy,positive
3683,Good Morning #elvacilondelagatita #premios para ti cada hora,neutral
3684,ya vez baee ya la asustasteee lol,neutral
3685,me tienes que avisar que día llegas pq voy a estokiarte para tus gets si o si entonces,positive
3686,me gustan especialmente cuando la tortilla es hecho a mano face savoring food,neutral
3687,hahaha te quedó de show OK hand medium-light skin tone,positive
3688,Alguien debe de saber si sabes dont be rude y comenta,positive
3689,ESO ME PASA POR TARDAR Juegos del hambre EP Minecraft vía,positive
3690,Nooss vamos Partyyy,positive
3691,te vienes tu cause my momma wrks,neutral
3692,El popcorn del cine es gloria,positive
3693,Si todas mis noches son como la de ayer I ai n't leaving,negative
3694,Zarcort Desuscribiros del canal de Kronno Kronno Si Con la cabeza Como,neutral
3695,Quien se acostó a las pm y ahora esta active person raising hand medium skin tone #fml,positive
3696,compre tanta mierda para el comienzo de la uni que me tuvieron que comprar otra maleta,neutral
3697,Ayer soñé que me habían llegado los resultados del College what the fuuuuck,positive
3698,yes it was heart suit y tu k no kerias ir de primero lol me agarraste mi paso perfectamente bien heart suit heart suit heart suit Now THAT was a Turn On,positive
3699,yet comentas thinking face,neutral
3700,ya me imagino face with tears of joy face with tears of joy,positive
3701,Es con MUCHO gusto y a ti MIL MIL gracias por compartir bueno ya somos dos jeje Have a great one,positive
3702,Baby babyyyyy cuando bajas Yo tambien pensive face,negative
3703,Nena t llegaron los Texts,positive
3704,q bella Happy Bday a ella Q grande comí pasa el tiempo,positive
3705,Tengo una foto de ti te beso cada noche antes de dormir esta media rota ya se esta borrando,negative
3706,I just came back from the gym and I 'm tired as shit weary face ima shower eat some enfrijoladas y a dormir lol,neutral
3707,mom how come you did n't know that it 's very common yo creo q es porq nunca duermo hasta tarde slds,positive
3708,Goals ir a coachella face with rolling eyes red heart loudly crying face,neutral
3709,rodeo im back to the beaner clubs Lmao,positive
3710,Working IMAGEN MODELING BY LA GATITA,positive
3711,espera espera estabas leyendo de verdad so proud of u,positive
3712,Pero lo único que me motiva para ir es un popcorn con icee,positive
3713,Dormí toda la tarde pero fue como si na so tired,negative
3714,Disfrutar sonreir compartir Como no amar los domingos #sundayrelax #denimshirt #guayaquil #feriado,positive
3715,Señorita a mi me gusta su style,positive
3716,I just used Shazam to discover Sigan Bailando by Wisin Yandel Feat Tego Franco El Gorilla,positive
3717,Somos mujeres delicadas y fuertes a la vez blusa amapola karim pant y pulsera enrrollable rosada,positive
3718,Momma always saying that y le digo calleeseee,negative
3719,jajajaja nooo Never mmm,positive
3720,Trying to jamm,positive
3721,Jajajajajajajaja Mood,positive
3722,Like in Mexico i lost pesos unamused face,negative
3723,Mi hermanito de años me acaba de dar follow en TW wtf,neutral
3724,#quotes #monday #elvacilondelagatita,neutral
3725,Entre Bisbal y muchos De los manteles q vendo en la tienda Omg mírense en un espejo antes De Salir,positive
3726,See more from the #JoseMartiParade #MyPrideHialeah #MiOrgulloHialeah,positive
3727,A veces con todo el currazo que tienen mis videos no sé como consigo hacer raps tan de seguido Ah si si lo se No durmiendo sad but relieved face downcast face with sweat crying face,neutral
3728,Living in colors Disfrutamos más de la vida si la llenamos de colores #Salhuaclothing Abiertos hoy hasta las pm,neutral
3729,oy nomas we go 'n find brissa laid out ontop of a cow and shit all drunk lmfao jk,neutral
3730,Ella es mi girl crushhh,positive
3731,Ese party de syllabus week va porque VA,neutral
3732,I do n't want to be 18 but I think you are way for this position Grosero Relajado/perezoso,negative
3733,Tieneeeeeeeees OK tieneeeeees que PARAR,positive
3734,My Facebook Ig Twitter is hellaa dead y 'all are some Gay ass people expressionless face Jk soy yo que has no life unamused face OK hand,negative
3735,Feliz día de las madres a la luz de mis ojos growing heart love you mom,positive
3736,Get fat Engordar I can n’t eat that donut I ’ll get fat,neutral
3737,para ti de mi parte red heart si te fijas bien tiene el nombre de cada uno de los raps que has hecho hasta ahora red heart,positive
3738,eske Mi Troca es mi bebe heart suit that 's my girl sin ella no 'stoy agusto She completes me She 's My All heart suit no es celosa jeje,positive
