,Sentence,Label
1227, Pworich kurach kalangalaayi ijjathi padem Tamil mathram aannu kandirunnath .eni malayalathilum kannaan ulla bhagyem Ind .Poli Poli poli,Positive
1228, ennum ravile trailer kaanan vendi ezhunelkkunnavr ivde,Neutral
1229, 6.8M kazhinjal record views aanttaaa,Neutral
1230, Lucifer lucifer lucifer a10 a10 a10,Neutral
1231,Padam polikkum. Ikka marana mass,Positive
1232,Oru rakshayum illa....ithokke kanumpol aanu mattu chilath okke eduth kinattil idan thonnunnath.....,Positive
1233, Ithokke kandit engane dislike adikan thonnunadeeyy,Negative
1234, MadhuraRaja blockbuster aagan Madhurey hero Vijay Fans ente Aashamsakal....,Positive
1235, Lalettanoppam nilkkunna mattoru kadapathram athe indhrajithinteth ayirikkum.,Neutral
1236,Njan veendum kanan vannu 100 pravashyam enkilum kandittundavum,Positive
1237, Mamangam keralam kanda ettavum valliya hit akkum,Positive
1238, 0:29 Vendaayirunnu,Negative
1239, Ithu Simple  AICP anu CPIM(hero) DVP anu BJP(Villain)  Tovino varum DVP Kare urutti kollum   Climax AICP election  jayikkum.....,Neutral
1240, 28 k guhanloussssss ooyi bere vallla pani nokkdaa nayakkkkaley,Positive
1241, Dislike adichavarode enik parayanullathe ikka uryir,Negative
1242, Polichu machane Lucifer ellarum kananam .,Positive
1243, ഇത് #Mega star ന്റെ #mega mamangam#,Positive
1244, ithu pwolikkum... sudaani from nigeria movie eavdokyo manasil oodi vannu...!!!,Positive
1245, Trending ayy..ini viwesum likesum Anu vendath,Positive
1246,Lalettan Vere level Plus Rajuvettan Direction  And Tovino Mass,Positive
1247, Ithu korre pullimurugan koppi adichathanalo swalpam ullupu undo  Ennalum njn Kannan pokkum Karanam ente RS 100 kedakkate padathinu,Negative
1248,Durantham poojapura jimittolikal dislike aayi irangeetund..haha,Negative
1249, Mamangam keralathinte maathram charithramayi nilanilkenda onnalla.. ee dheerathayude kadha lokham muzhuvanum a ariyanam,Positive
1250, Mass pakka mass lalettaaa #poli,Positive
1251, Theriyumile,Neutral
1252, Egane ulla movie kal kaanan aanu ellavarum waite cheyunath,Positive
1253, Unni mukundante courier maatan povunna movie aarikum mamankam,Positive
1254, Ith polathe oombiya trailer njan kandittilla patti okki surajinte appante soubinte pooru,Negative
1255, Anna Ben Performance Vera Level,Positive
1256, Yaa mone Holywood getup kaathirunnath verthe aayillah bgm marana maass,Positive
1257, Thrissur slang paliyenn thonnunnath enikk mathramano?,Negative
1258,Mammookka ithelum mass aayi big b il varunnund ith verum sample,Positive
1259, Wawu..variety ayitt ind.. oru korean movie level..,Positive
1260, 1:01 raju ettan as zyed masood,Neutral
1261, 27k dislike adichaaa teamsne polikkunnaver evide like adicheee......!  LAL EttaN         Vaaadaaa.........!!!!!,Neutral
1262, lalettante lucifer tailor ishtayavar ivide like adiìiiiiiiiiiiii,Neutral
1263, Ente ponnoooooooooooo nammude sontham ichaka mamoookkaaaa ummma cinima kanan kothiyakunnu,Positive
1264, 100 o 200 crore club il keeriyillelum padam super aayal mathi naangalkk Love you Ikka  Love you Laletta,Positive
1265, ഈ കഴുവേർട മോനെ ഇനീം support cheyyan paadilla...,Negative
1266, Triple pilleru dislike adichu marichittum onnum elkkanillallo,Positive
1267, 6000 suscribe ulladhil itt 22k suscribe414kview 91k like aaaakiyya ikka mass,Neutral
1268, Eniyoru veeragaadha rechikendiyirikunnu ethinu pakrem vekan kazhiyumo mattonninu nadakan ullathu charithram nadakkendathum charitham snehikunavarku aathambimanem,Neutral
1269,ithu kandu romanjam vannu marikkan poyath eniku mathram ano?,Neutral
1270,Powlich laletta nigal  mass alla maranamassannnnn,Positive
1271,Bgm polichu onnum parayan ella,Positive
1272, Enii adeyude ideyude veddi purraaam........apppo pakalla 12 theatrl.....uff,Positive
1273, Ntey mashey...... Sammadikoollalley ikka fan akann......,Positive
1274, @ 0:26 - Kamal Hassan. 🧐🧐🧐,Neutral
1275, Abhinayathinde manarisam thiricharinja mahanadana vaibhsvam mohanlal enna MALAYALIYUDE oru sokharya sambhavamanu ennum eppozhum All friends congratulation,Positive
1276, Sorry Trailer  veendum veendum kandukondirikunnathkaranam Comments\r  vazhikkan pattiyittilla Mammookka polikkum,Positive
1277, Ippazhum ith kanunavar ivde like adi,Neutral
1278, Raajayum pillerum triple strong ennu teaseril. Prithvirajinte oru cameo manakkunnu.,Positive
1279, Haha..1.35 il raajuvettane kandavar ivide like adichee,Neutral
1280, Ethinokke dislike adikkunnavar aan malayala cinimayuday shapam 🤦‍,Negative
1281, katttttttttta wtng aadhyamaaayi dileepinte flm wtng aaanu njn.,Positive
1282, Ithano trailer oru dialogue polum illa ekkaude. Ullath kurach perum oru vettum,Negative
1283, Oru rakshayum ila mass kola massss #Ettan,Positive
1284,KFC nte freezer yil Helen pett povnnathaan kadha,Neutral
1285, Kuttan pillayude sivarathri ormavannar LIKE Adi,Neutral
1286, Oru kannu adachu pidichittu aduth vechonnu kandunokkike,Neutral
1287, Happy b day ikkaaaaurangathe ethinayi waiting arnu,Positive
1288, Surajettan &  soubinkka   powli combo,Positive
1289,Lalettan poli etra Kali kandath odakathe EE kalikudi veno,Neutral
1290, L'  nu shesham pradhiksha koodathe erikkumo 'L' alettaaa...,Positive
1291, Entamme kidu.... entha ingerde style... aarum kannuvekkathirikkaan oru vazhipadu nerneru,Positive
1292, Aentae ponnoo ithu vaerae level thannae laletta umahhh,Positive
1293,ഒരു 1 million like Kodukku mammuka ഫാൻസ് റെഡിയല്ലേ,Neutral
1294, Ithrem dislike adichavar malayalikal aagan vazhiyilla,Negative
1295,Pazaya nadanmmar kure per undallo,Neutral
1296, OOO    Odiyan ????,Neutral
1297,Mammmookka no words.katta support to GANAGANDHARVAN . Kalasadhan ullasinu janmadhinashamsakal. Pinne pisharody,Positive
1298, Suraaj ettan last dialogue very funny,Positive
1299, ee video onnu kandu support chaiuka,Positive
1300, Yenikki e movie teammil ulla yethengilum aalide phone number venam,Neutral
1301, Ee padam first day kanan pokunnavar like cheyyuka,Neutral
1302, 3.1K dislikes.... unbelievable.. Ee trailer okke ishtappedathavar poojappura fansil undenn orkkumbol kashtamm thonunnu,Positive
1303,Romanjification  level !!   Uff  Lalettan & Prithvi !  Mass,Positive
1304,Ippolm repeat adich kanunnavar ivde like,Neutral
1305, Kerala puthya keralam ayrkum but bilal pazya bilal tahneee... ikka,Neutral
1306, [ L ]      ABRAHAM QURESHI,Neutral
1307, I am a mammootty fan...but ithu kand ende romam eznettu ninnu...superr lalatta and rajuettan,Positive
1308, Ith kollaaaam....kanda ooodayp trailer ne kalum ok far better...hiy avanee daiwamee...thall kuranj,Neutral
1309, trailer kandu full comedy aanannu manasilakkivar evde come on,Positive
1310,Kidilam trailer   from a edikatta Mammokka fan,Positive
1311, Ikkakk..valla  mass padavum cheythude....ithorumaathiri senti...cop,Negative
1312, Aa thodakathile august cinemas eenu title card varumbol olla bgm Pwoli,Positive
1313,Sheriyaa.. Siddique Lalettante othiri kali neritt kandittullathalle.. 🤭🤭🤭,Neutral
1314, 118k like ithentha ingane?  Korachu mumbu 180k undarnnallo !!,Neutral
1315, Ivde like adichavar avde poy dislike ADI.. avde like adichavar ivde vannum dislike adikku.. sangathy onnu kozhukkatte..,Neutral
1316, Mass uff no reksha ingale powliyaane lalettaaaaaa lb u,Positive
1317,Ettan kootiya koodoola adurappa end diloga id chirichu chavum,Negative
1318, 29K Dislike adichavar Padam kandu kaanum lo... Oro Dhurendhangal...,Negative
1319, Padam vere level akum enn urappullavar ivde common,Positive
1320, Super hit aaavatte ....  Frm a lalettan fan,Positive
1321, Mammootty nalla cinemakal vittu pinnem mass floppukalilekku pokanallo! Mayiru....,Negative
1322, Ikka ingalu polichu vere level,Positive
1323,Chetta Aa Theppupetti adi movieill illello,Neutral
1324, Asooya paadilla. Abrahaminte Santhathikale ivde kandillallo?  Thallu aanenkilum ithupolonnu ethikk. Ennit ivde vaa :,Negative
1325, Ikka mwuthe happy birthday   lub u,Positive
1326, Edk edk etraa likes ayi enn nokaan verunavar ivide like cheyyu,Neutral
1327, Havy Trailer enikkoru 10 like  Tharp,Positive
1328, Lucifer 100 cr collection adikkumegil adi like,Neutral
1329, Haavu samadaanamaayi  Editor mahesh narayanan,Neutral
1330, Nte ammo oru rakshayum illa pwoli,Positive
1331, Dislike adicha sundari sundaranmarude nallathinayi namuk prarthikam,Negative
1332, A10 nte mass kanan vannavar Addik oru   like,Neutral
1333, Enta ponno ikka kalakum van trailer,Positive
1334, Ekka polichu monaa  megastar kiii jaiiii,Positive
1335, story writer sajeve pilla yude name  ethilonnum evideyum kaanunillallo..,Neutral
1336, suspense vende enallale Oru gumm ullu enna aa dilaog um aayi Oru sadrishyam,Neutral
1337,Idhile aa kochu midukkane  aarum kaanadhe poovarudh,Neutral
1338, All best mammokka  Team mamangam  Mammokka fans like 🤘,Positive
1339, Veendum veendum kanunnavar like adii makkalae,Neutral
1340, Uae yil ennu varum. ? Can't wait,Neutral
1341,Oru rakshayilla pwoli Ikka n Ikkade dialogue vere level,Positive
1342,Mammukkaa  aa shabdam Kelkan matram njan ee trailer 10+ times kandu.,Positive
1343, Ufff  ejjathi nte ponn ikka. MAMMOOKKA UYIR,Positive
1344, Ithinekalum valya pulli ini indavumo nammude lalettan allathe. ....!,Positive
1345, Adaaar item   Lalettan and Prithuvi.,Positive
1346, Njan ippol tanne 15 tavane kandu kazinju kanditttu kandittum madukunilla,Positive
1347,Guys unlike cheyyunavar Mr.Pandit fans aanue..deshyam pidichit karyamilla..,Negative
1348, 0:54,Neutral
1349,Kodukke makkalllee ikkakkee oru like,Neutral
1350,Oru kidillan thriller movie ennu urappichu...  katta waiting Kalkki,Positive
1351, Babynet  oppam Shane nigam venaayirunnu Enna ithinakaal adipoliyaayirikum Shanente fans adi like,Neutral
1352, Memories inu shesham nalloru triller pratheeshikkunnu,Positive
1353,Kunhanthante Kada athe pole aaavoooo,Neutral
1354, ayyoo mohanlal sangiallleeeee... poyi chawada kalla cummi a,Negative
1355, vyshak sir trailer search cheythitt kittunilla innala kittiyirinu,Neutral
1356, Inghakk prayam 68ann ??? Prayam verum akangall enn thelikunna nadana vismayam,Neutral
1357, Ith  5 million aaavunn ullappullavar adi ivide like,Neutral
1358, Lalettante margamkali traileril kanan wait cheyyunnavar undo?,Neutral
1359, Ivide Palakkad Jayettan Fans club nnu ashamsakal!!! Adichal romam ennikum athaanu Thrissur pooram,Positive
1360, Trailer marana Mass...Lalettante heavy role. # Raju ettan Poli anu.# pooram eni Big screenil# political Thriller#,Positive
1361, Owf Poli......angane oru paad naal kazhinj oru Nalla cinima kanaan povnu,Positive
1362, Poster kanditt feel good anenn karuthi kanathe vitu,Positive
1363, Lalettan  fan Aya entea Ella ashamasakalum,Neutral
1364, Dislike adichavanmare aarada....filmine kurichu valla bodham undo ninakokke....aadhyam poye pashunte chanakam kazhikki oru bodham varum,Neutral
1365, Triple strong kkaaar okke evideyanavo?entho?oru vivarom illa?,Neutral
1366, Spadikam thott ullata ee amma makan combo,Positive
1367, Unniyettan Polichuu.Unni Mukundan Fans Like Here,Positive
1368,Ambooo pwoli oru rekshem illa lalettaaa poliiii,Positive
1369, Ouru Lúcifer erangi athe polle thanne enni kore padomm erakuum myrreeee,Negative
1370, Ithoru nalla trailer aanenn aarum parayum ennitum dislike sammathikkanam... Mass +class,Positive
1371, Ravile eneet trailer kanan vannavar ndo....,Neutral
1372, Pulimurukan orma vannu ithu bb aakum sure,Positive
1373, 81 k views 141 k like🤔🤔🤔,Neutral
1374, Realistic thanne porallo namukk Edakk mass varatte  Tovi,Neutral
1375,Sajeev pilla enna sadaranakarane aarum marakaruthu...chaverinte cinema cheyyumbol chaverayi poya oru manushyan.,Negative
1376, Prithvirajnte movie alle...Appol aa oru standard prathikeshikam.... Trailer kalakki,Positive
1377, 3 million   ettanum pillerum,Neutral
1378, Unlike adicha mammunni fansinu irikkatte oru kuthirapavan,Negative
1379, Sudappikal kuttathode vannu thalli thalli thurimezhugunundallloooo,Negative
1380, ethra like & view aayi ennu nokkan vannvarkk like aanulla stalam..,Neutral
1381,Eethe tendikalada....  Dislike adikyan varunne.,Negative
1382, Ajuvine kandale ariyam on negative role anenn pinne lift kanikkunond aval mikkavarum liftil kanum..,Neutral
1383,Padam flop aakumbo ee comment like cheyyaneaa.....  ith ivide kidakattea..,Neutral
1384, Ine lucifar  loosaavum  illenkil raaja loosakkum ntammo kidu mammookka,Positive
1385, Arjun Reddy trailer bgm ayitu samyam undoo🤔🤔🤔🤔🤔,Neutral
1386, Adutha flop,Negative
1387, sunny akante song ennu Youtubeil varunno annu rajaku alukerunathu nikum,Neutral
1388, Ethu kochunni model aanooo...ankil lalettan polikum....,Neutral
1389, Mammukkante introkku വേണ്ടി wait cheidhavar like adiii,Neutral
1390, Dislike adich kali makkale.....  Athre ninneyekkekond pattu....,Negative
1391, Raj yeta thagarthuve movie super dooper hit adichi polikam even in tamil nadu ithu nambalda movie ah hit akam,Positive
1392, Nte ponno oru raksha Illa Ennaaa Trailer,Positive
1393,Vere level trailer and bgm  ikka look powlii,Positive
1394, Mammookka fans like adi. Love u ikka,Positive
1395, Dileepine polullavare thangi nadakkunnavarude padam kanathirikkuka.. Preshakarkku pullinte vila polum evar nalkunnilla..,Negative
1396,Avasanathe idi veendum veendum kandavar ethra und,Positive
1397, Poli annu kidu annu mass annu pine,Positive
1398, 2010 annum 2019 eenu raja super   aanu,Positive
1399, Video erangunathinu munbe dislike adichavanmar nannayi varanne ente luciferree,Negative
1400, Ethu njan etho English cinemayil kanditundu.... Peru ormayilla.,Neutral
1401, Poli tovi Chetta oru rakshayum illa marana mass,Positive
1402, Thirunavayile arenkilum undo  Trailer like cheyan marakanda,Neutral
1403, Eth nammuk ikka fansinu oru pwoli pwolikkanam....,Positive
1404,1:38 ee scene kaanaan vendi trailer kaanunnath aarokke ??,Neutral
1405, Ithu tamil oke kand kazhinna scene anallo bhai..,Neutral
1406, I HOPE THIS WILL BE THE BEST THRILLER FILM SUPERB TRAILER  ORU rakshayumilla.... Kidukaachi kidiloski item....  #Katta waiting for #Lucifer,Positive
1407,Oru Anya Basha  tharathekoodi role kodukkamayirunnu,Negative
1408, aaahaaaa negative comment aayi kure pannikal vannallllloooo,Negative
1409,Paringgiyude munbhil thalakumbit nikkaan kunnjaalik patulla....appo aara muttu madakkiywth(rss) thannje...cherupp nakkikal...  Kaanada punnjara makkale...musalmaante chankoottam....,Negative
1410, Charitra cinima lalettan cheythal athu munnottu pokilla. In flopped,Negative
1411,Kazhinja 3varshathinidayil lalettante nalloru trailer,Positive
1412, Ikka enna glamara Ee glamar nilakuvanum Venunullavaer  Ivide like potticho,Neutral
1413, Ithu fan made aano pakshe lalettanunee veesham cheerillannu parayunnavar  ithu lalettanee cheeru,Neutral
1414, Aa chekkan polikan ulla ella chance um kanunnund,Positive
1415, Dislike adikkunnavar trailer kaanathe dislike adikkan mathram vannavar..,Negative
1416, Njn epo 100 vattam kandu ningalo?,Positive
1417, ufff ikka ethe polikkum. Katta waiting,Positive
1418, lallettta mass kola mass still waiting,Positive
1419, Nannayi onnu poliyunna lakshnm unde...Thrill maintain cheyan ayillenkil,Negative
1420, channel aaanu ishtapettal subscribe cheyyumo plz,Neutral
1421, Keralathinteyom madhurayodeyom Raja nammode swantham ikka,Positive
1422,Polichu mass alla marana massssss  ikkaaaaaaaaa,Positive
1423, Madhuraraja trailer Kand ivide vannanvar likkeee,Neutral
1424, Lalettan polichu kidilam I am waiting  all lalettan fans,Positive
1425,Lucifer oppam pidichunilkanulla ella adavumaayittannu varavu kaathirunnu kaanam adiyude vediyude podipooram,Positive
1426, Padam kandu... Mammokka guest aanenkilum puthya piller pwolich ... Pina action fighting stunts okke vera level eenu,Positive
1427, Entammo..... Kidu item. Oru rakshem illa.,Positive
1428, heavy mass,Positive
1429, Vineeth ettan produce cheyyunna   film vere enth nokana,Positive
1430, LAST DRUM SET KOND KIDU AKKI,Positive
1431, Jayettanu eduthal pongayha role aan...next idi,Positive
1432, Mass trailer... Lalettaaaaa oru rakshayumilla. Pwolichu... Lalettan muthaanu... Prithvi sarikum njettichu. Lalettan+prithvi=Lucifer(blockbuster )... Lalettan ishtam,Positive
1433,Dileep + siddiq + anu sitara..,Neutral
1434, Nalla kidilan trailer. nalla oru family entertainer aanenu thonnunu,Positive
1435, Evante illuminati theernilleyy deivangaleeyy sukumaran saruu kanandaa...thinnu kalayum nine..,Negative
1436, Oru KGF manakunundo...   Alla KGF ne thakarkkunna oru Mass item manakunund...,Positive
1437,Raja recode  break chyum oorapulvar like adi,Neutral
1438, Laaleta...manjuchechi...super hit anutto ee fillm ...I like..odiyan...,Positive
1439, Pakka poli Nigal entha manasilakiknath keraliyar k buthiyillalae thani thedrit pakka fillm Thani poli film,Positive
1440, mmale naattil degradarsinu oru kaalathhum kammi undaakilla...athaan nammala naadinte main shaapam,Negative
1441, Nalle Bengali sidill ninee valichaa tiranuluu ninda Japan 🤣,Neutral
1442, Laleetanu ikka fansite  Best of luck,Positive
1443, Pwolichu Bgm Vere Level Ikka Waiting,Positive
1444, Njan youtubil new ana enn onnu support cheyumo pls,Neutral
1445,Ente ponno  no raksha,Positive
1446, Linto kurian fans  jayasurya nte career le super trailer,Positive
1447, Mass....  kola masssss Tovino polichadukiiiii Tovino uyirr annuu.....,Positive
